AAAA;TRIMESTRE;DEPARTAMENTO;PIB_COLOMBIA_ANUAL;PIB_COLOMBIA_TRIMESTRAL;PIB_DEPARTAMENTO_ANUAL;APORTE;PIB_DEPARTAMENTAL_TRIMESTRAL
2012;3;san andrés, providencia y santa catalina (archipiélago);711415.0;177000.0;1078.1352818166022;0.001515480109101723;268.23997931100496
2012;4;san andrés, providencia y santa catalina (archipiélago);711415.0;192000.0;1078.1352818166022;0.001515480109101723;290.9721809475308
2012;1;santander;711415.0;168000.0;45841.493848917395;0.06443706394849334;10825.426743346881
2012;2;santander;711415.0;174000.0;45841.493848917395;0.06443706394849334;11212.04912703784
2012;3;santander;711415.0;177000.0;45841.493848917395;0.06443706394849334;11405.360318883322
2012;4;santander;711415.0;192000.0;45841.493848917395;0.06443706394849334;12371.916278110722
2012;1;sucre;711415.0;168000.0;5855.249637376749;0.008230427580774581;1382.7118335701298
2012;2;sucre;711415.0;174000.0;5855.249637376749;0.008230427580774581;1432.094399054777
2012;3;sucre;711415.0;177000.0;5855.249637376749;0.008230427580774581;1456.785681797101
2012;4;sucre;711415.0;192000.0;5855.249637376749;0.008230427580774581;1580.2420955087196
2012;1;tolima;711415.0;168000.0;15830.125242105936;0.022251604537584863;3738.269562314257
2012;2;tolima;711415.0;174000.0;15830.125242105936;0.022251604537584863;3871.7791895397663
2012;3;tolima;711415.0;177000.0;15830.125242105936;0.022251604537584863;3938.5340031525207
2012;4;tolima;711415.0;192000.0;15830.125242105936;0.022251604537584863;4272.308071216294
2012;1;valle del cauca;711415.0;168000.0;69200.5085499362;0.0972716467180706;16341.636648635862
2012;2;valle del cauca;711415.0;174000.0;69200.5085499362;0.0972716467180706;16925.266528944285
2012;3;valle del cauca;711415.0;177000.0;69200.5085499362;0.0972716467180706;17217.0814690985
2012;4;valle del cauca;711415.0;192000.0;69200.5085499362;0.0972716467180706;18676.156169869555
2012;1;vaupés;711415.0;168000.0;201.33943815923212;0.00028301264122802035;47.54612372630742
2012;2;vaupés;711415.0;174000.0;201.33943815923212;0.00028301264122802035;49.244199573675544
2012;3;vaupés;711415.0;177000.0;201.33943815923212;0.00028301264122802035;50.0932374973596
2012;4;vaupés;711415.0;192000.0;201.33943815923212;0.00028301264122802035;54.33842711577991
2012;1;vichada;711415.0;168000.0;454.7886868582972;0.0006392734014018501;107.39793143551081
2012;2;vichada;711415.0;174000.0;454.7886868582972;0.0006392734014018501;111.23357184392192
2012;3;vichada;711415.0;177000.0;454.7886868582972;0.0006392734014018501;113.15139204812748
2012;4;vichada;711415.0;192000.0;454.7886868582972;0.0006392734014018501;122.74049306915522
2013;1;amazonas;747939.0;172000.0;541.4625180448141;0.0007239394095572154;124.51757844384106
2013;2;amazonas;747939.0;184000.0;541.4625180448141;0.0007239394095572154;133.20485135852763
2013;3;amazonas;747939.0;188000.0;541.4625180448141;0.0007239394095572154;136.1006089967565
2013;4;amazonas;747939.0;204000.0;541.4625180448141;0.0007239394095572154;147.68363954967194
2013;1;antioquia;747939.0;172000.0;104011.82362270335;0.1390645809654308;23919.1079260541
2013;2;antioquia;747939.0;184000.0;104011.82362270335;0.1390645809654308;25587.88289763927
2013;3;antioquia;747939.0;188000.0;104011.82362270335;0.1390645809654308;26144.14122150099
2013;4;antioquia;747939.0;204000.0;104011.82362270335;0.1390645809654308;28369.174516947885
2013;1;arauca;747939.0;172000.0;4672.328973185297;0.006246938551386273;1074.473430838439
2013;2;arauca;747939.0;184000.0;4672.328973185297;0.006246938551386273;1149.4366934550742
2013;3;arauca;747939.0;188000.0;4672.328973185297;0.006246938551386273;1174.4244476606193
2013;4;arauca;747939.0;204000.0;4672.328973185297;0.006246938551386273;1274.3754644827998
2013;1;atlántico;747939.0;172000.0;31663.831737896304;0.0423347782879303;7281.581865524012
2013;2;atlántico;747939.0;184000.0;31663.831737896304;0.0423347782879303;7789.599204979176
2013;3;atlántico;747939.0;188000.0;31663.831737896304;0.0423347782879303;7958.938318130897
2013;4;atlántico;747939.0;204000.0;31663.831737896304;0.0423347782879303;8636.29477073778
2013;1;bogotá d.c.;747939.0;172000.0;190160.1686253778;0.2542455582946975;43730.23602668798
2013;2;bogotá d.c.;747939.0;184000.0;190160.1686253778;0.2542455582946975;46781.182726224346
2013;3;bogotá d.c.;747939.0;188000.0;190160.1686253778;0.2542455582946975;47798.16495940313
2013;4;bogotá d.c.;747939.0;204000.0;190160.1686253778;0.2542455582946975;51866.0938921183
2013;1;bolívar;747939.0;172000.0;28346.01323410931;0.03789883029780411;6518.598811222307
2013;2;bolívar;747939.0;184000.0;28346.01323410931;0.03789883029780411;6973.384774795956
2013;3;bolívar;747939.0;188000.0;28346.01323410931;0.03789883029780411;7124.980095987173
2013;4;bolívar;747939.0;204000.0;28346.01323410931;0.03789883029780411;7731.361380752039
2013;1;boyacá;747939.0;172000.0;20127.374018803806;0.026910448604503586;4628.597159974617
2013;2;boyacá;747939.0;184000.0;20127.374018803806;0.026910448604503586;4951.52254322866
2013;3;boyacá;747939.0;188000.0;20127.374018803806;0.026910448604503586;5059.1643376466745
2013;4;boyacá;747939.0;204000.0;20127.374018803806;0.026910448604503586;5489.731515318732
2013;1;caldas;747939.0;172000.0;11462.382399886874;0.015325290431287678;2635.9499541814807
2013;2;caldas;747939.0;184000.0;11462.382399886874;0.015325290431287678;2819.8534393569325
2013;3;caldas;747939.0;188000.0;11462.382399886874;0.015325290431287678;2881.1546010820834
2013;4;caldas;747939.0;204000.0;11462.382399886874;0.015325290431287678;3126.359247982686
2013;1;caquetá;747939.0;172000.0;3155.6540053273006;0.004219132850843853;725.6908503451427
2013;2;caquetá;747939.0;184000.0;3155.6540053273006;0.004219132850843853;776.320444555269
2013;3;caquetá;747939.0;188000.0;3155.6540053273006;0.004219132850843853;793.1969759586444
2013;4;caquetá;747939.0;204000.0;3155.6540053273006;0.004219132850843853;860.7031015721461
2013;1;casanare;747939.0;172000.0;12666.649388259922;0.016935404342145445;2912.8895468490164
2013;2;casanare;747939.0;184000.0;12666.649388259922;0.016935404342145445;3116.114398954762
2013;3;casanare;747939.0;188000.0;12666.649388259922;0.016935404342145445;3183.8560163233437
2013;4;casanare;747939.0;204000.0;12666.649388259922;0.016935404342145445;3454.8224857976707
2013;1;cauca;747939.0;172000.0;13290.91160137233;0.01777004755918909;3056.4481801805237
2013;2;cauca;747939.0;184000.0;13290.91160137233;0.01777004755918909;3269.688750890793
2013;3;cauca;747939.0;188000.0;13290.91160137233;0.01777004755918909;3340.768941127549
2013;4;cauca;747939.0;204000.0;13290.91160137233;0.01777004755918909;3625.0897020745747
2013;1;cesar;747939.0;172000.0;13588.262504157838;0.01816760792545627;3124.8285631784784
2013;2;cesar;747939.0;184000.0;13588.262504157838;0.01816760792545627;3342.8398582839536
2013;3;cesar;747939.0;188000.0;13588.262504157838;0.01816760792545627;3415.510289985779
2013;4;cesar;747939.0;204000.0;13588.262504157838;0.01816760792545627;3706.192016793079
2013;1;chocó;747939.0;172000.0;3546.783206298733;0.004742075498534951;815.6369857480116
2013;2;chocó;747939.0;184000.0;3546.783206298733;0.004742075498534951;872.5418917304311
2013;3;chocó;747939.0;188000.0;3546.783206298733;0.004742075498534951;891.5101937245709
2013;4;chocó;747939.0;204000.0;3546.783206298733;0.004742075498534951;967.3834017011301
2013;1;córdoba;747939.0;172000.0;13141.361626508242;0.01757009813167684;3022.0568786484164
2013;2;córdoba;747939.0;184000.0;13141.361626508242;0.01757009813167684;3232.8980562285383
2013;3;córdoba;747939.0;188000.0;13141.361626508242;0.01757009813167684;3303.178448755246
2013;4;córdoba;747939.0;204000.0;13141.361626508242;0.01757009813167684;3584.300018862075
2013;1;cundinamarca;747939.0;172000.0;44776.212539391556;0.05986612884124448;10296.974160694052
2013;2;cundinamarca;747939.0;184000.0;44776.212539391556;0.05986612884124448;11015.367706788984
2013;3;cundinamarca;747939.0;188000.0;44776.212539391556;0.05986612884124448;11254.832222153962
2013;4;cundinamarca;747939.0;204000.0;44776.212539391556;0.05986612884124448;12212.690283613874
2013;1;guainía;747939.0;172000.0;290.0364708649286;0.00038778091644496224;66.6983176285335
2013;2;guainía;747939.0;184000.0;290.0364708649286;0.00038778091644496224;71.35168862587305
2013;3;guainía;747939.0;188000.0;290.0364708649286;0.00038778091644496224;72.90281229165291
2013;4;guainía;747939.0;204000.0;290.0364708649286;0.00038778091644496224;79.1073069547723
2013;1;guaviare;747939.0;172000.0;609.0460464198063;0.0008142990891233193;140.05944332921092
2013;2;guaviare;747939.0;184000.0;609.0460464198063;0.0008142990891233193;149.83103239869075
2013;3;guaviare;747939.0;188000.0;609.0460464198063;0.0008142990891233193;153.08822875518402
2013;4;guaviare;747939.0;204000.0;609.0460464198063;0.0008142990891233193;166.11701418115715
2013;1;huila;747939.0;172000.0;13310.405259539662;0.017796110724991827;3060.931044698594
2013;2;huila;747939.0;184000.0;13310.405259539662;0.017796110724991827;3274.4843733984962
2013;3;huila;747939.0;188000.0;13310.405259539662;0.017796110724991827;3345.6688162984638
2013;4;huila;747939.0;204000.0;13310.405259539662;0.017796110724991827;3630.406587898333
2013;1;la guajira;747939.0;172000.0;8479.780652908492;0.011337529735591394;1950.0551145217198
2013;2;la guajira;747939.0;184000.0;8479.780652908492;0.011337529735591394;2086.1054713488165
2013;3;la guajira;747939.0;188000.0;8479.780652908492;0.011337529735591394;2131.455590291182
2013;4;la guajira;747939.0;204000.0;8479.780652908492;0.011337529735591394;2312.8560660606445
2013;1;magdalena;747939.0;172000.0;10238.749620585739;0.013689284314076067;2354.5569020210833
2013;2;magdalena;747939.0;184000.0;10238.749620585739;0.013689284314076067;2518.828313789996
2013;3;magdalena;747939.0;188000.0;10238.749620585739;0.013689284314076067;2573.5854510463005
2013;4;magdalena;747939.0;204000.0;10238.749620585739;0.013689284314076067;2792.6140000715177
2013;1;meta;747939.0;172000.0;30819.33390082855;0.04120567840536267;7087.376685722379
2013;2;meta;747939.0;184000.0;30819.33390082855;0.04120567840536267;7581.844826586731
2013;3;meta;747939.0;188000.0;30819.33390082855;0.04120567840536267;7746.667540208182
2013;4;meta;747939.0;204000.0;30819.33390082855;0.04120567840536267;8405.958394693984
2013;1;nariño;747939.0;172000.0;11037.218671754681;0.014756843367914604;2538.177059281312
2013;2;nariño;747939.0;184000.0;11037.218671754681;0.014756843367914604;2715.259179696287
2013;3;nariño;747939.0;188000.0;11037.218671754681;0.014756843367914604;2774.2865531679454
2013;4;nariño;747939.0;204000.0;11037.218671754681;0.014756843367914604;3010.396047054579
2013;1;norte de santander;747939.0;172000.0;11696.499805065418;0.01563830714144525;2689.788828328583
2013;2;norte de santander;747939.0;184000.0;11696.499805065418;0.01563830714144525;2877.4485140259258
2013;3;norte de santander;747939.0;188000.0;11696.499805065418;0.01563830714144525;2940.0017425917067
2013;4;norte de santander;747939.0;204000.0;11696.499805065418;0.01563830714144525;3190.2146568548305
2013;1;putumayo;747939.0;172000.0;3600.192224699551;0.004813483752952515;827.9192055078325
2013;2;putumayo;747939.0;184000.0;3600.192224699551;0.004813483752952515;885.6810105432628
2013;3;putumayo;747939.0;188000.0;3600.192224699551;0.004813483752952515;904.9349455550728
2013;4;putumayo;747939.0;204000.0;3600.192224699551;0.004813483752952515;981.950685602313
2013;1;quindío;747939.0;172000.0;5933.025547519642;0.007932499237932026;1364.3898689243083
2013;2;quindío;747939.0;184000.0;5933.025547519642;0.007932499237932026;1459.5798597794926
2013;3;quindío;747939.0;188000.0;5933.025547519642;0.007932499237932026;1491.3098567312209
2013;4;quindío;747939.0;204000.0;5933.025547519642;0.007932499237932026;1618.2298445381332
2013;1;risaralda;747939.0;172000.0;11814.715994659879;0.01579636306524981;2716.9744472229672
2013;2;risaralda;747939.0;184000.0;11814.715994659879;0.01579636306524981;2906.530804005965
2013;3;risaralda;747939.0;188000.0;11814.715994659879;0.01579636306524981;2969.716256266964
2013;4;risaralda;747939.0;204000.0;11814.715994659879;0.01579636306524981;3222.458065310961
2013;1;san andrés, providencia y santa catalina (archipiélago);747939.0;172000.0;1147.8969765223824;0.0015347467861983161;263.9764472261104
2013;2;san andrés, providencia y santa catalina (archipiélago);747939.0;184000.0;1147.8969765223824;0.0015347467861983161;282.39340866049014
2013;3;san andrés, providencia y santa catalina (archipiélago);747939.0;188000.0;1147.8969765223824;0.0015347467861983161;288.53239580528344
2013;4;san andrés, providencia y santa catalina (archipiélago);747939.0;204000.0;1147.8969765223824;0.0015347467861983161;313.0883443844565
2013;1;santander;747939.0;172000.0;47680.20788791018;0.06374879219817416;10964.792258085954
2013;2;santander;747939.0;184000.0;47680.20788791018;0.06374879219817416;11729.777764464045
2013;3;santander;747939.0;188000.0;47680.20788791018;0.06374879219817416;11984.772933256741
2013;4;santander;747939.0;204000.0;47680.20788791018;0.06374879219817416;13004.753608427527
2013;1;sucre;747939.0;172000.0;6133.847454926351;0.008200999620191421;1410.5719346729245
2013;2;sucre;747939.0;184000.0;6133.847454926351;0.008200999620191421;1508.9839301152215
2013;3;sucre;747939.0;188000.0;6133.847454926351;0.008200999620191421;1541.7879285959873
2013;4;sucre;747939.0;204000.0;6133.847454926351;0.008200999620191421;1673.0039225190499
2013;1;tolima;747939.0;172000.0;16616.43736922518;0.02221630021863438;3821.2036376051133
2013;2;tolima;747939.0;184000.0;16616.43736922518;0.02221630021863438;4087.799240228726
2013;3;tolima;747939.0;188000.0;16616.43736922518;0.02221630021863438;4176.664441103263
2013;4;tolima;747939.0;204000.0;16616.43736922518;0.02221630021863438;4532.125244601413
2013;1;valle del cauca;747939.0;172000.0;72245.75549664536;0.09659311186693749;16614.015241113248
2013;2;valle del cauca;747939.0;184000.0;72245.75549664536;0.09659311186693749;17773.132583516497
2013;3;valle del cauca;747939.0;188000.0;72245.75549664536;0.09659311186693749;18159.505030984248
2013;4;valle del cauca;747939.0;204000.0;72245.75549664536;0.09659311186693749;19704.99482085525
2013;1;vaupés;747939.0;172000.0;216.9471465436687;0.0002900599467920094;49.89031084822562
2013;2;vaupés;747939.0;184000.0;216.9471465436687;0.0002900599467920094;53.371030209729724
2013;3;vaupés;747939.0;188000.0;216.9471465436687;0.0002900599467920094;54.53126999689776
2013;4;vaupés;747939.0;204000.0;216.9471465436687;0.0002900599467920094;59.172229145569915
2013;1;vichada;747939.0;172000.0;488.15156350041167;0.0006526622672442695;112.25790996601435
2013;2;vichada;747939.0;184000.0;488.15156350041167;0.0006526622672442695;120.08985717294559
2013;3;vichada;747939.0;188000.0;488.15156350041167;0.0006526622672442695;122.70050624192267
2013;4;vichada;747939.0;204000.0;488.15156350041167;0.0006526622672442695;133.14310251783098
2014;1;amazonas;781589.0;183000.0;562.6006944249419;0.0007198165460682558;131.72642793049081
2014;2;amazonas;781589.0;190000.0;562.6006944249419;0.0007198165460682558;136.7651437529686
2014;3;amazonas;781589.0;196000.0;562.6006944249419;0.0007198165460682558;141.08404302937814
2014;4;amazonas;781589.0;213000.0;562.6006944249419;0.0007198165460682558;153.3209243125385
2014;1;antioquia;781589.0;183000.0;111128.94804581454;0.14218335729624462;26019.554385212767
2014;2;antioquia;781589.0;190000.0;111128.94804581454;0.14218335729624462;27014.837886286477
2014;3;antioquia;781589.0;196000.0;111128.94804581454;0.14218335729624462;27867.938030063946
2014;4;antioquia;781589.0;213000.0;111128.94804581454;0.14218335729624462;30285.055104100105
2014;1;arauca;781589.0;183000.0;4309.532798854145;0.00551380943034529;1009.0271257531881
2014;2;arauca;781589.0;190000.0;4309.532798854145;0.00551380943034529;1047.6237917656051
2014;3;arauca;781589.0;196000.0;4309.532798854145;0.00551380943034529;1080.706648347677
2014;4;arauca;781589.0;213000.0;4309.532798854145;0.00551380943034529;1174.4414086635468
2014;1;atlántico;781589.0;183000.0;33772.29157519511;0.043209783626938336;7907.390403729715
2014;2;atlántico;781589.0;190000.0;33772.29157519511;0.043209783626938336;8209.858889118284
2014;3;atlántico;781589.0;196000.0;33772.29157519511;0.043209783626938336;8469.117590879914
2014;4;atlántico;781589.0;213000.0;33772.29157519511;0.043209783626938336;9203.683912537866
2014;1;bogotá d.c.;781589.0;183000.0;198995.5951380746;0.25460388405936446;46592.5107828637
2014;2;bogotá d.c.;781589.0;190000.0;198995.5951380746;0.25460388405936446;48374.737971279246
2014;3;bogotá d.c.;781589.0;196000.0;198995.5951380746;0.25460388405936446;49902.361275635434
2014;4;bogotá d.c.;781589.0;213000.0;198995.5951380746;0.25460388405936446;54230.62730464463
2014;1;bolívar;781589.0;183000.0;27792.85110444693;0.035559419470395474;6507.373763082372
2014;2;bolívar;781589.0;190000.0;27792.85110444693;0.035559419470395474;6756.28969937514
2014;3;bolívar;781589.0;196000.0;27792.85110444693;0.035559419470395474;6969.646216197513
2014;4;bolívar;781589.0;213000.0;27792.85110444693;0.035559419470395474;7574.156347194236
2014;1;boyacá;781589.0;183000.0;20986.058056684422;0.026850503342145837;4913.6421116126885
2014;2;boyacá;781589.0;190000.0;20986.058056684422;0.026850503342145837;5101.5956350077095
2014;3;boyacá;781589.0;196000.0;20986.058056684422;0.026850503342145837;5262.698655060584
2014;4;boyacá;781589.0;213000.0;20986.058056684422;0.026850503342145837;5719.157211877064
2014;1;caldas;781589.0;183000.0;12106.336467296247;0.015489389522237707;2834.5582825695005
2014;2;caldas;781589.0;190000.0;12106.336467296247;0.015489389522237707;2942.9840092251643
2014;3;caldas;781589.0;196000.0;12106.336467296247;0.015489389522237707;3035.9203463585905
2014;4;caldas;781589.0;213000.0;12106.336467296247;0.015489389522237707;3299.2399682366317
2014;1;caquetá;781589.0;183000.0;3323.447940373748;0.004252168262825792;778.1467920971199
2014;2;caquetá;781589.0;190000.0;3323.447940373748;0.004252168262825792;807.9119699369005
2014;3;caquetá;781589.0;196000.0;3323.447940373748;0.004252168262825792;833.4249795138553
2014;4;caquetá;781589.0;213000.0;3323.447940373748;0.004252168262825792;905.7118399818937
2014;1;casanare;781589.0;183000.0;13429.612168509564;0.01718244776795677;3144.3879415360893
2014;2;casanare;781589.0;190000.0;13429.612168509564;0.01718244776795677;3264.6650759117865
2014;3;casanare;781589.0;196000.0;13429.612168509564;0.01718244776795677;3367.759762519527
2014;4;casanare;781589.0;213000.0;13429.612168509564;0.01718244776795677;3659.861374574792
2014;1;cauca;781589.0;183000.0;13898.553682667705;0.017782432560677932;3254.1851586040616
2014;2;cauca;781589.0;190000.0;13898.553682667705;0.017782432560677932;3378.662186528807
2014;3;cauca;781589.0;196000.0;13898.553682667705;0.017782432560677932;3485.3567818928746
2014;4;cauca;781589.0;213000.0;13898.553682667705;0.017782432560677932;3787.6581354243995
2014;1;cesar;781589.0;183000.0;14390.724653960997;0.018412138162078786;3369.421283660418
2014;2;cesar;781589.0;190000.0;14390.724653960997;0.018412138162078786;3498.3062507949694
2014;3;cesar;781589.0;196000.0;14390.724653960997;0.018412138162078786;3608.779079767442
2014;4;cesar;781589.0;213000.0;14390.724653960997;0.018412138162078786;3921.7854285227813
2014;1;chocó;781589.0;183000.0;3471.6562487517144;0.004441792615750368;812.8480486823174
2014;2;chocó;781589.0;190000.0;3471.6562487517144;0.004441792615750368;843.9405969925699
2014;3;chocó;781589.0;196000.0;3471.6562487517144;0.004441792615750368;870.5913526870721
2014;4;chocó;781589.0;213000.0;3471.6562487517144;0.004441792615750368;946.1018271548285
2014;1;córdoba;781589.0;183000.0;13683.779018080728;0.017507640227895645;3203.898161704903
2014;2;córdoba;781589.0;190000.0;13683.779018080728;0.017507640227895645;3326.4516433001727
2014;3;córdoba;781589.0;196000.0;13683.779018080728;0.017507640227895645;3431.4974846675464
2014;4;córdoba;781589.0;213000.0;13683.779018080728;0.017507640227895645;3729.1273685417723
2014;1;cundinamarca;781589.0;183000.0;46230.44792279673;0.05914930727376758;10824.323231099468
2014;2;cundinamarca;781589.0;190000.0;46230.44792279673;0.05914930727376758;11238.36838201584
2014;3;cundinamarca;781589.0;196000.0;46230.44792279673;0.05914930727376758;11593.264225658446
2014;4;cundinamarca;781589.0;213000.0;46230.44792279673;0.05914930727376758;12598.802449312496
2014;1;guainía;781589.0;183000.0;291.88383692139314;0.00037344926415468124;68.34121534030666
2014;2;guainía;781589.0;190000.0;291.88383692139314;0.00037344926415468124;70.95536018938944
2014;3;guainía;781589.0;196000.0;291.88383692139314;0.00037344926415468124;73.19605577431753
2014;4;guainía;781589.0;213000.0;291.88383692139314;0.00037344926415468124;79.5446932649471
2014;1;guaviare;781589.0;183000.0;647.2151446967969;0.0008280760664451481;151.5379201594621
2014;2;guaviare;781589.0;190000.0;647.2151446967969;0.0008280760664451481;157.33445262457812
2014;3;guaviare;781589.0;196000.0;647.2151446967969;0.0008280760664451481;162.30290902324901
2014;4;guaviare;781589.0;213000.0;647.2151446967969;0.0008280760664451481;176.38020215281654
2014;1;huila;781589.0;183000.0;13915.06204359526;0.0178035540976079;3258.0503998622457
2014;2;huila;781589.0;190000.0;13915.06204359526;0.0178035540976079;3382.675278545501
2014;3;huila;781589.0;196000.0;13915.06204359526;0.0178035540976079;3489.4966031311483
2014;4;huila;781589.0;213000.0;13915.06204359526;0.0178035540976079;3792.1570227904826
2014;1;la guajira;781589.0;183000.0;8720.613786502312;0.011157544165158814;2041.830582224063
2014;2;la guajira;781589.0;190000.0;8720.613786502312;0.011157544165158814;2119.9333913801747
2014;3;la guajira;781589.0;196000.0;8720.613786502312;0.011157544165158814;2186.8786563711274
2014;4;la guajira;781589.0;213000.0;8720.613786502312;0.011157544165158814;2376.5569071788273
2014;1;magdalena;781589.0;183000.0;10128.23712088042;0.012958520553488367;2371.4092612883715
2014;2;magdalena;781589.0;190000.0;10128.23712088042;0.012958520553488367;2462.11890516279
2014;3;magdalena;781589.0;196000.0;10128.23712088042;0.012958520553488367;2539.87002848372
2014;4;magdalena;781589.0;213000.0;10128.23712088042;0.012958520553488367;2760.164877893022
2014;1;meta;781589.0;183000.0;29878.124081089773;0.03822741118553328;6995.61624695259
2014;2;meta;781589.0;190000.0;29878.124081089773;0.03822741118553328;7263.208125251323
2014;3;meta;781589.0;196000.0;29878.124081089773;0.03822741118553328;7492.572592364522
2014;4;meta;781589.0;213000.0;29878.124081089773;0.03822741118553328;8142.438582518588
2014;1;nariño;781589.0;183000.0;11569.079276205677;0.014801998590314957;2708.7657420276373
2014;2;nariño;781589.0;190000.0;11569.079276205677;0.014801998590314957;2812.3797321598418
2014;3;nariño;781589.0;196000.0;11569.079276205677;0.014801998590314957;2901.1917237017315
2014;4;nariño;781589.0;213000.0;11569.079276205677;0.014801998590314957;3152.825699737086
2014;1;norte de santander;781589.0;183000.0;12253.405829289468;0.0156775566561063;2868.992868067453
2014;2;norte de santander;781589.0;190000.0;12253.405829289468;0.0156775566561063;2978.735764660197
2014;3;norte de santander;781589.0;196000.0;12253.405829289468;0.0156775566561063;3072.8011045968346
2014;4;norte de santander;781589.0;213000.0;12253.405829289468;0.0156775566561063;3339.319567750642
2014;1;putumayo;781589.0;183000.0;3780.4926430609175;0.004836931741696617;885.158508730481
2014;2;putumayo;781589.0;190000.0;3780.4926430609175;0.004836931741696617;919.0170309223573
2014;3;putumayo;781589.0;196000.0;3780.4926430609175;0.004836931741696617;948.038621372537
2014;4;putumayo;781589.0;213000.0;3780.4926430609175;0.004836931741696617;1030.2664609813794
2014;1;quindío;781589.0;183000.0;6103.736923208317;0.007809394609197823;1429.1192134832017
2014;2;quindío;781589.0;190000.0;6103.736923208317;0.007809394609197823;1483.7849757475865
2014;3;quindío;781589.0;196000.0;6103.736923208317;0.007809394609197823;1530.6413434027734
2014;4;quindío;781589.0;213000.0;6103.736923208317;0.007809394609197823;1663.4010517591364
2014;1;risaralda;781589.0;183000.0;12366.56066412632;0.015822332023769935;2895.4867603498983
2014;2;risaralda;781589.0;190000.0;12366.56066412632;0.015822332023769935;3006.2430845162876
2014;3;risaralda;781589.0;196000.0;12366.56066412632;0.015822332023769935;3101.1770766589075
2014;4;risaralda;781589.0;213000.0;12366.56066412632;0.015822332023769935;3370.1567210629964
2014;1;san andrés, providencia y santa catalina (archipiélago);781589.0;183000.0;1198.6327544902226;0.0015335844727730594;280.64595851746986
2014;2;san andrés, providencia y santa catalina (archipiélago);781589.0;190000.0;1198.6327544902226;0.0015335844727730594;291.3810498268813
2014;3;san andrés, providencia y santa catalina (archipiélago);781589.0;196000.0;1198.6327544902226;0.0015335844727730594;300.58255666351965
2014;4;san andrés, providencia y santa catalina (archipiélago);781589.0;213000.0;1198.6327544902226;0.0015335844727730594;326.6534927006616
2014;1;santander;781589.0;183000.0;52134.65967115733;0.066703420430888;12206.725938852505
2014;2;santander;781589.0;190000.0;52134.65967115733;0.066703420430888;12673.649881868721
2014;3;santander;781589.0;196000.0;52134.65967115733;0.066703420430888;13073.870404454048
2014;4;santander;781589.0;213000.0;52134.65967115733;0.066703420430888;14207.828551779145
2014;1;sucre;781589.0;183000.0;6468.790898497221;0.008276461028107127;1514.592368143604
2014;2;sucre;781589.0;190000.0;6468.790898497221;0.008276461028107127;1572.527595340354
2014;3;sucre;781589.0;196000.0;6468.790898497221;0.008276461028107127;1622.1863615089967
2014;4;sucre;781589.0;213000.0;6468.790898497221;0.008276461028107127;1762.886198986818
2014;1;tolima;781589.0;183000.0;17182.19853385976;0.021983674967098767;4023.0125189790742
2014;2;tolima;781589.0;190000.0;17182.19853385976;0.021983674967098767;4176.898243748766
2014;3;tolima;781589.0;196000.0;17182.19853385976;0.021983674967098767;4308.800293551359
2014;4;tolima;781589.0;213000.0;17182.19853385976;0.021983674967098767;4682.522767992037
2014;1;valle del cauca;781589.0;183000.0;75900.94881265119;0.09711107604207735;17771.326915700156
2014;2;valle del cauca;781589.0;190000.0;75900.94881265119;0.09711107604207735;18451.104447994694
2014;3;valle del cauca;781589.0;196000.0;75900.94881265119;0.09711107604207735;19033.77090424716
2014;4;valle del cauca;781589.0;213000.0;75900.94881265119;0.09711107604207735;20684.659196962475
2014;1;vaupés;781589.0;183000.0;224.751000735887;0.0002875565044235359;52.62284030950707
2014;2;vaupés;781589.0;190000.0;224.751000735887;0.0002875565044235359;54.63573584047182
2014;3;vaupés;781589.0;196000.0;224.751000735887;0.0002875565044235359;56.36107486701303
2014;4;vaupés;781589.0;213000.0;224.751000735887;0.0002875565044235359;61.249535442213144
2014;1;vichada;781589.0;183000.0;489.90750437631243;0.0006268096203712085;114.70616052793115
2014;2;vichada;781589.0;190000.0;489.90750437631243;0.0006268096203712085;119.09382787052961
2014;3;vichada;781589.0;196000.0;489.90750437631243;0.0006268096203712085;122.85468559275687
2014;4;vichada;781589.0;213000.0;489.90750437631243;0.0006268096203712085;133.51044913906742
2015;1;amazonas;804692.0;189000.0;593.3644029666723;0.0007373807655185739;139.36496468301047
2015;2;amazonas;804692.0;196000.0;593.3644029666723;0.0007373807655185739;144.5266300416405
2015;3;amazonas;804692.0;203000.0;593.3644029666723;0.0007373807655185739;149.6882954002705
2015;4;amazonas;804692.0;216000.0;593.3644029666723;0.0007373807655185739;159.27424535201197
2015;1;antioquia;804692.0;189000.0;115446.2569833156;0.14346639084682786;27115.147870050467
2015;2;antioquia;804692.0;196000.0;115446.2569833156;0.14346639084682786;28119.41260597826
2015;3;antioquia;804692.0;203000.0;115446.2569833156;0.14346639084682786;29123.677341906056
2015;4;antioquia;804692.0;216000.0;115446.2569833156;0.14346639084682786;30988.740422914816
2015;1;arauca;804692.0;189000.0;4534.093020485556;0.005634569525340821;1064.9336402894153
2015;2;arauca;804692.0;196000.0;4534.093020485556;0.005634569525340821;1104.3756269668008
2015;3;arauca;804692.0;203000.0;4534.093020485556;0.005634569525340821;1143.8176136441866
2015;4;arauca;804692.0;216000.0;4534.093020485556;0.005634569525340821;1217.0670174736174
2015;1;atlántico;804692.0;189000.0;35716.29568989337;0.04438505128657097;8388.774693161913
