AAAA;MM;DD;FECHA;FECHA_ORD;REGION;PIB
2020;12;31;2020-12-31;737790;santander;14530.135870357337
2021;1;1;2021-01-01;737791;santander;14531.152628571885
2021;1;2;2021-01-02;737792;santander;14532.169386786434
2021;1;3;2021-01-03;737793;santander;14533.186145000982
2021;1;4;2021-01-04;737794;santander;14534.20290321553
2021;1;5;2021-01-05;737795;santander;14535.219661430077
2021;1;6;2021-01-06;737796;santander;14536.236419644627
2021;1;7;2021-01-07;737797;santander;14537.253177859177
2021;1;8;2021-01-08;737798;santander;14538.269936073724
2021;1;9;2021-01-09;737799;santander;14539.286694288272
2021;1;10;2021-01-10;737800;santander;14540.30345250282
2021;1;11;2021-01-11;737801;santander;14541.32021071737
2021;1;12;2021-01-12;737802;santander;14542.336968931917
2021;1;13;2021-01-13;737803;santander;14543.353727146467
2021;1;14;2021-01-14;737804;santander;14544.370485361014
2021;1;15;2021-01-15;737805;santander;14545.387243575562
2021;1;16;2021-01-16;737806;santander;14546.40400179011
2021;1;17;2021-01-17;737807;santander;14547.42076000466
2021;1;18;2021-01-18;737808;santander;14548.437518219209
2021;1;19;2021-01-19;737809;santander;14549.454276433757
2021;1;20;2021-01-20;737810;santander;14550.471034648304
2021;1;21;2021-01-21;737811;santander;14551.487792862852
2021;1;22;2021-01-22;737812;santander;14552.504551077402
2021;1;23;2021-01-23;737813;santander;14553.521309291951
2021;1;24;2021-01-24;737814;santander;14554.538067506499
2021;1;25;2021-01-25;737815;santander;14555.554825721047
2021;1;26;2021-01-26;737816;santander;14556.571583935594
2021;1;27;2021-01-27;737817;santander;14557.588342150144
2021;1;28;2021-01-28;737818;santander;14558.605100364692
2021;1;29;2021-01-29;737819;santander;14559.621858579241
2021;1;30;2021-01-30;737820;santander;14560.638616793789
2021;1;31;2021-01-31;737821;santander;14561.655375008337
2021;2;1;2021-02-01;737822;santander;14562.672133222886
2021;2;2;2021-02-02;737823;santander;14563.688891437434
2021;2;3;2021-02-03;737824;santander;14564.705649651984
2021;2;4;2021-02-04;737825;santander;14565.722407866531
2021;2;5;2021-02-05;737826;santander;14566.739166081079
2021;2;6;2021-02-06;737827;santander;14567.755924295627
2021;2;7;2021-02-07;737828;santander;14568.772682510176
2021;2;8;2021-02-08;737829;santander;14569.789440724724
2021;2;9;2021-02-09;737830;santander;14570.806198939274
2021;2;10;2021-02-10;737831;santander;14571.822957153821
2021;2;11;2021-02-11;737832;santander;14572.839715368369
2021;2;12;2021-02-12;737833;santander;14573.856473582919
2021;2;13;2021-02-13;737834;santander;14574.873231797466
2021;2;14;2021-02-14;737835;santander;14575.889990012016
2021;2;15;2021-02-15;737836;santander;14576.906748226564
2021;2;16;2021-02-16;737837;santander;14577.923506441111
2021;2;17;2021-02-17;737838;santander;14578.940264655661
2021;2;18;2021-02-18;737839;santander;14579.957022870209
2021;2;19;2021-02-19;737840;santander;14580.973781084758
2021;2;20;2021-02-20;737841;santander;14581.990539299306
2021;2;21;2021-02-21;737842;santander;14583.007297513854
2021;2;22;2021-02-22;737843;santander;14584.024055728403
2021;2;23;2021-02-23;737844;santander;14585.040813942951
2021;2;24;2021-02-24;737845;santander;14586.057572157499
2021;2;25;2021-02-25;737846;santander;14587.074330372048
2021;2;26;2021-02-26;737847;santander;14588.091088586596
2021;2;27;2021-02-27;737848;santander;14589.107846801144
2021;2;28;2021-02-28;737849;santander;14590.124605015693
2021;3;1;2021-03-01;737850;santander;14591.141363230241
2021;3;2;2021-03-02;737851;santander;14592.15812144479
2021;3;3;2021-03-03;737852;santander;14593.174879659338
2021;3;4;2021-03-04;737853;santander;14594.191637873886
2021;3;5;2021-03-05;737854;santander;14595.208396088436
2021;3;6;2021-03-06;737855;santander;14596.225154302983
2021;3;7;2021-03-07;737856;santander;14597.241912517533
2021;3;8;2021-03-08;737857;santander;14598.25867073208
2021;3;9;2021-03-09;737858;santander;14599.275428946628
2021;3;10;2021-03-10;737859;santander;14600.292187161178
2021;3;11;2021-03-11;737860;santander;14601.308945375726
2021;3;12;2021-03-12;737861;santander;14602.325703590273
2021;3;13;2021-03-13;737862;santander;14603.342461804823
2021;3;14;2021-03-14;737863;santander;14604.35922001937
2021;3;15;2021-03-15;737864;santander;14605.375978233918
2021;3;16;2021-03-16;737865;santander;14606.392736448468
2021;3;17;2021-03-17;737866;santander;14607.409494663016
2021;3;18;2021-03-18;737867;santander;14608.426252877565
2021;3;19;2021-03-19;737868;santander;14609.443011092113
2021;3;20;2021-03-20;737869;santander;14610.45976930666
2021;3;21;2021-03-21;737870;santander;14611.47652752121
2021;3;22;2021-03-22;737871;santander;14612.493285735758
2021;3;23;2021-03-23;737872;santander;14613.510043950308
2021;3;24;2021-03-24;737873;santander;14614.526802164855
2021;3;25;2021-03-25;737874;santander;14615.543560379403
2021;3;26;2021-03-26;737875;santander;14616.560318593953
2021;3;27;2021-03-27;737876;santander;14617.5770768085
2021;3;28;2021-03-28;737877;santander;14618.59383502305
2021;3;29;2021-03-29;737878;santander;14619.610593237598
2021;3;30;2021-03-30;737879;santander;14620.627351452145
2021;3;31;2021-03-31;737880;santander;14621.644109666693
2021;4;1;2021-04-01;737881;santander;14622.660867881243
2021;4;2;2021-04-02;737882;santander;14623.67762609579
2021;4;3;2021-04-03;737883;santander;14624.69438431034
2021;4;4;2021-04-04;737884;santander;14625.711142524888
2021;4;5;2021-04-05;737885;santander;14626.727900739435
2021;4;6;2021-04-06;737886;santander;14627.744658953985
2021;4;7;2021-04-07;737887;santander;14628.761417168533
2021;4;8;2021-04-08;737888;santander;14629.778175383082
2021;4;9;2021-04-09;737889;santander;14630.79493359763
2021;4;10;2021-04-10;737890;santander;14631.811691812178
2021;4;11;2021-04-11;737891;santander;14632.828450026725
2021;4;12;2021-04-12;737892;santander;14633.845208241275
2021;4;13;2021-04-13;737893;santander;14634.861966455825
2021;4;14;2021-04-14;737894;santander;14635.878724670372
2021;4;15;2021-04-15;737895;santander;14636.89548288492
2021;4;16;2021-04-16;737896;santander;14637.912241099468
2021;4;17;2021-04-17;737897;santander;14638.928999314017
2021;4;18;2021-04-18;737898;santander;14639.945757528565
2021;4;19;2021-04-19;737899;santander;14640.962515743115
2021;4;20;2021-04-20;737900;santander;14641.979273957662
2021;4;21;2021-04-21;737901;santander;14642.99603217221
2021;4;22;2021-04-22;737902;santander;14644.01279038676
2021;4;23;2021-04-23;737903;santander;14645.029548601307
2021;4;24;2021-04-24;737904;santander;14646.046306815857
2021;4;25;2021-04-25;737905;santander;14647.063065030405
2021;4;26;2021-04-26;737906;santander;14648.079823244952
2021;4;27;2021-04-27;737907;santander;14649.0965814595
2021;4;28;2021-04-28;737908;santander;14650.11333967405
2021;4;29;2021-04-29;737909;santander;14651.1300978886
2021;4;30;2021-04-30;737910;santander;14652.146856103147
2021;5;1;2021-05-01;737911;santander;14653.163614317695
2021;5;2;2021-05-02;737912;santander;14654.180372532242
2021;5;3;2021-05-03;737913;santander;14655.197130746792
2021;5;4;2021-05-04;737914;santander;14656.21388896134
2021;5;5;2021-05-05;737915;santander;14657.23064717589
2021;5;6;2021-05-06;737916;santander;14658.247405390437
2021;5;7;2021-05-07;737917;santander;14659.264163604985
2021;5;8;2021-05-08;737918;santander;14660.280921819534
2021;5;9;2021-05-09;737919;santander;14661.297680034082
2021;5;10;2021-05-10;737920;santander;14662.314438248632
2021;5;11;2021-05-11;737921;santander;14663.33119646318
2021;5;12;2021-05-12;737922;santander;14664.347954677727
2021;5;13;2021-05-13;737923;santander;14665.364712892277
2021;5;14;2021-05-14;737924;santander;14666.381471106824
2021;5;15;2021-05-15;737925;santander;14667.398229321374
2021;5;16;2021-05-16;737926;santander;14668.414987535922
2021;5;17;2021-05-17;737927;santander;14669.43174575047
2021;5;18;2021-05-18;737928;santander;14670.448503965017
2021;5;19;2021-05-19;737929;santander;14671.465262179567
2021;5;20;2021-05-20;737930;santander;14672.482020394114
2021;5;21;2021-05-21;737931;santander;14673.498778608664
2021;5;22;2021-05-22;737932;santander;14674.515536823212
2021;5;23;2021-05-23;737933;santander;14675.53229503776
2021;5;24;2021-05-24;737934;santander;14676.549053252309
2021;5;25;2021-05-25;737935;santander;14677.565811466857
2021;5;26;2021-05-26;737936;santander;14678.582569681406
2021;5;27;2021-05-27;737937;santander;14679.599327895954
2021;5;28;2021-05-28;737938;santander;14680.616086110502
2021;5;29;2021-05-29;737939;santander;14681.632844325051
2021;5;30;2021-05-30;737940;santander;14682.649602539599
2021;5;31;2021-05-31;737941;santander;14683.666360754147
2021;6;1;2021-06-01;737942;santander;14684.683118968696
2021;6;2;2021-06-02;737943;santander;14685.699877183244
2021;6;3;2021-06-03;737944;santander;14686.716635397792
2021;6;4;2021-06-04;737945;santander;14687.733393612341
2021;6;5;2021-06-05;737946;santander;14688.75015182689
2021;6;6;2021-06-06;737947;santander;14689.766910041439
2021;6;7;2021-06-07;737948;santander;14690.783668255986
2021;6;8;2021-06-08;737949;santander;14691.800426470534
2021;6;9;2021-06-09;737950;santander;14692.817184685084
2021;6;10;2021-06-10;737951;santander;14693.833942899631
2021;6;11;2021-06-11;737952;santander;14694.850701114181
2021;6;12;2021-06-12;737953;santander;14695.867459328729
2021;6;13;2021-06-13;737954;santander;14696.884217543276
2021;6;14;2021-06-14;737955;santander;14697.900975757826
2021;6;15;2021-06-15;737956;santander;14698.917733972374
2021;6;16;2021-06-16;737957;santander;14699.934492186923
2021;6;17;2021-06-17;737958;santander;14700.951250401471
2021;6;18;2021-06-18;737959;santander;14701.968008616019
2021;6;19;2021-06-19;737960;santander;14702.984766830568
2021;6;20;2021-06-20;737961;santander;14704.001525045116
2021;6;21;2021-06-21;737962;santander;14705.018283259664
2021;6;22;2021-06-22;737963;santander;14706.035041474213
2021;6;23;2021-06-23;737964;santander;14707.051799688761
2021;6;24;2021-06-24;737965;santander;14708.068557903309
2021;6;25;2021-06-25;737966;santander;14709.085316117858
2021;6;26;2021-06-26;737967;santander;14710.102074332406
2021;6;27;2021-06-27;737968;santander;14711.118832546956
2021;6;28;2021-06-28;737969;santander;14712.135590761503
2021;6;29;2021-06-29;737970;santander;14713.152348976051
2021;6;30;2021-06-30;737971;santander;14714.1691071906
2021;7;1;2021-07-01;737972;santander;14715.185865405148
2021;7;2;2021-07-02;737973;santander;14716.202623619698
2021;7;3;2021-07-03;737974;santander;14717.219381834246
2021;7;4;2021-07-04;737975;santander;14718.236140048793
2021;7;5;2021-07-05;737976;santander;14719.252898263341
2021;7;6;2021-07-06;737977;santander;14720.26965647789
2021;7;7;2021-07-07;737978;santander;14721.28641469244
2021;7;8;2021-07-08;737979;santander;14722.303172906988
2021;7;9;2021-07-09;737980;santander;14723.319931121536
2021;7;10;2021-07-10;737981;santander;14724.336689336084
2021;7;11;2021-07-11;737982;santander;14725.353447550633
2021;7;12;2021-07-12;737983;santander;14726.37020576518
2021;7;13;2021-07-13;737984;santander;14727.38696397973
2021;7;14;2021-07-14;737985;santander;14728.403722194278
2021;7;15;2021-07-15;737986;santander;14729.420480408826
2021;7;16;2021-07-16;737987;santander;14730.437238623375
2021;7;17;2021-07-17;737988;santander;14731.453996837923
2021;7;18;2021-07-18;737989;santander;14732.470755052473
2021;7;19;2021-07-19;737990;santander;14733.48751326702
2021;7;20;2021-07-20;737991;santander;14734.504271481568
2021;7;21;2021-07-21;737992;santander;14735.521029696116
2021;7;22;2021-07-22;737993;santander;14736.537787910665
2021;7;23;2021-07-23;737994;santander;14737.554546125215
2021;7;24;2021-07-24;737995;santander;14738.571304339763
2021;7;25;2021-07-25;737996;santander;14739.58806255431
2021;7;26;2021-07-26;737997;santander;14740.604820768858
2021;7;27;2021-07-27;737998;santander;14741.621578983408
2021;7;28;2021-07-28;737999;santander;14742.638337197955
2021;7;29;2021-07-29;738000;santander;14743.655095412505
2021;7;30;2021-07-30;738001;santander;14744.671853627053
2021;7;31;2021-07-31;738002;santander;14745.6886118416
2021;8;1;2021-08-01;738003;santander;14746.70537005615
2021;8;2;2021-08-02;738004;santander;14747.722128270698
2021;8;3;2021-08-03;738005;santander;14748.738886485247
2021;8;4;2021-08-04;738006;santander;14749.755644699795
2021;8;5;2021-08-05;738007;santander;14750.772402914343
2021;8;6;2021-08-06;738008;santander;14751.78916112889
2021;8;7;2021-08-07;738009;santander;14752.80591934344
2021;8;8;2021-08-08;738010;santander;14753.82267755799
2021;8;9;2021-08-09;738011;santander;14754.839435772537
2021;8;10;2021-08-10;738012;santander;14755.856193987085
2021;8;11;2021-08-11;738013;santander;14756.872952201633
2021;8;12;2021-08-12;738014;santander;14757.889710416182
2021;8;13;2021-08-13;738015;santander;14758.90646863073
2021;8;14;2021-08-14;738016;santander;14759.92322684528
2021;8;15;2021-08-15;738017;santander;14760.939985059827
2021;8;16;2021-08-16;738018;santander;14761.956743274375
2021;8;17;2021-08-17;738019;santander;14762.973501488925
2021;8;18;2021-08-18;738020;santander;14763.990259703472
2021;8;19;2021-08-19;738021;santander;14765.007017918022
2021;8;20;2021-08-20;738022;santander;14766.02377613257
2021;8;21;2021-08-21;738023;santander;14767.040534347118
2021;8;22;2021-08-22;738024;santander;14768.057292561667
2021;8;23;2021-08-23;738025;santander;14769.074050776215
2021;8;24;2021-08-24;738026;santander;14770.090808990763
2021;8;25;2021-08-25;738027;santander;14771.107567205312
2021;8;26;2021-08-26;738028;santander;14772.12432541986
2021;8;27;2021-08-27;738029;santander;14773.141083634408
2021;8;28;2021-08-28;738030;santander;14774.157841848957
2021;8;29;2021-08-29;738031;santander;14775.174600063505
2021;8;30;2021-08-30;738032;santander;14776.191358278054
2021;8;31;2021-08-31;738033;santander;14777.208116492602
2021;9;1;2021-09-01;738034;santander;14778.22487470715
2021;9;2;2021-09-02;738035;santander;14779.2416329217
2021;9;3;2021-09-03;738036;santander;14780.258391136247
2021;9;4;2021-09-04;738037;santander;14781.275149350797
2021;9;5;2021-09-05;738038;santander;14782.291907565344
2021;9;6;2021-09-06;738039;santander;14783.308665779892
2021;9;7;2021-09-07;738040;santander;14784.325423994442
2021;9;8;2021-09-08;738041;santander;14785.34218220899
2021;9;9;2021-09-09;738042;santander;14786.358940423537
2021;9;10;2021-09-10;738043;santander;14787.375698638087
2021;9;11;2021-09-11;738044;santander;14788.392456852634
2021;9;12;2021-09-12;738045;santander;14789.409215067182
2021;9;13;2021-09-13;738046;santander;14790.425973281732
2021;9;14;2021-09-14;738047;santander;14791.44273149628
2021;9;15;2021-09-15;738048;santander;14792.459489710829
2021;9;16;2021-09-16;738049;santander;14793.476247925377
2021;9;17;2021-09-17;738050;santander;14794.493006139925
2021;9;18;2021-09-18;738051;santander;14795.509764354474
2021;9;19;2021-09-19;738052;santander;14796.526522569022
2021;9;20;2021-09-20;738053;santander;14797.543280783571
2021;9;21;2021-09-21;738054;santander;14798.56003899812
2021;9;22;2021-09-22;738055;santander;14799.576797212667
2021;9;23;2021-09-23;738056;santander;14800.593555427216
2021;9;24;2021-09-24;738057;santander;14801.610313641764
2021;9;25;2021-09-25;738058;santander;14802.627071856314
2021;9;26;2021-09-26;738059;santander;14803.643830070861
2021;9;27;2021-09-27;738060;santander;14804.66058828541
2021;9;28;2021-09-28;738061;santander;14805.677346499959
2021;9;29;2021-09-29;738062;santander;14806.694104714506
2021;9;30;2021-09-30;738063;santander;14807.710862929054
2021;10;1;2021-10-01;738064;santander;14808.727621143604
2021;10;2;2021-10-02;738065;santander;14809.744379358151
2021;10;3;2021-10-03;738066;santander;14810.7611375727
2021;10;4;2021-10-04;738067;santander;14811.777895787249
2021;10;5;2021-10-05;738068;santander;14812.794654001797
2021;10;6;2021-10-06;738069;santander;14813.811412216346
2021;10;7;2021-10-07;738070;santander;14814.828170430894
2021;10;8;2021-10-08;738071;santander;14815.844928645442
2021;10;9;2021-10-09;738072;santander;14816.861686859991
2021;10;10;2021-10-10;738073;santander;14817.878445074539
2021;10;11;2021-10-11;738074;santander;14818.895203289088
2021;10;12;2021-10-12;738075;santander;14819.911961503636
2021;10;13;2021-10-13;738076;santander;14820.928719718184
2021;10;14;2021-10-14;738077;santander;14821.945477932732
2021;10;15;2021-10-15;738078;santander;14822.962236147281
2021;10;16;2021-10-16;738079;santander;14823.978994361829
2021;10;17;2021-10-17;738080;santander;14824.995752576378
2021;10;18;2021-10-18;738081;santander;14826.012510790926
2021;10;19;2021-10-19;738082;santander;14827.029269005474
2021;10;20;2021-10-20;738083;santander;14828.046027220023
2021;10;21;2021-10-21;738084;santander;14829.062785434571
2021;10;22;2021-10-22;738085;santander;14830.07954364912
2021;10;23;2021-10-23;738086;santander;14831.096301863668
2021;10;24;2021-10-24;738087;santander;14832.113060078216
2021;10;25;2021-10-25;738088;santander;14833.129818292764
2021;10;26;2021-10-26;738089;santander;14834.146576507314
2021;10;27;2021-10-27;738090;santander;14835.163334721863
2021;10;28;2021-10-28;738091;santander;14836.18009293641
2021;10;29;2021-10-29;738092;santander;14837.196851150959
2021;10;30;2021-10-30;738093;santander;14838.213609365506
2021;10;31;2021-10-31;738094;santander;14839.230367580056
2021;11;1;2021-11-01;738095;santander;14840.247125794605
2021;11;2;2021-11-02;738096;santander;14841.263884009153
2021;11;3;2021-11-03;738097;santander;14842.2806422237
2021;11;4;2021-11-04;738098;santander;14843.297400438249
2021;11;5;2021-11-05;738099;santander;14844.314158652798
2021;11;6;2021-11-06;738100;santander;14845.330916867346
2021;11;7;2021-11-07;738101;santander;14846.347675081895
2021;11;8;2021-11-08;738102;santander;14847.364433296443
2021;11;9;2021-11-09;738103;santander;14848.38119151099
2021;11;10;2021-11-10;738104;santander;14849.39794972554
2021;11;11;2021-11-11;738105;santander;14850.414707940088
2021;11;12;2021-11-12;738106;santander;14851.431466154638
2021;11;13;2021-11-13;738107;santander;14852.448224369185
2021;11;14;2021-11-14;738108;santander;14853.464982583733
2021;11;15;2021-11-15;738109;santander;14854.481740798281
2021;11;16;2021-11-16;738110;santander;14855.49849901283
2021;11;17;2021-11-17;738111;santander;14856.515257227378
2021;11;18;2021-11-18;738112;santander;14857.532015441928
2021;11;19;2021-11-19;738113;santander;14858.548773656476
2021;11;20;2021-11-20;738114;santander;14859.565531871023
2021;11;21;2021-11-21;738115;santander;14860.582290085573
2021;11;22;2021-11-22;738116;santander;14861.59904830012
2021;11;23;2021-11-23;738117;santander;14862.61580651467
2021;11;24;2021-11-24;738118;santander;14863.632564729218
2021;11;25;2021-11-25;738119;santander;14864.649322943766
2021;11;26;2021-11-26;738120;santander;14865.666081158315
2021;11;27;2021-11-27;738121;santander;14866.682839372863
2021;11;28;2021-11-28;738122;santander;14867.699597587412
2021;11;29;2021-11-29;738123;santander;14868.71635580196
2021;11;30;2021-11-30;738124;santander;14869.733114016508
2021;12;1;2021-12-01;738125;santander;14870.749872231056
2021;12;2;2021-12-02;738126;santander;14871.766630445605
2021;12;3;2021-12-03;738127;santander;14872.783388660153
2021;12;4;2021-12-04;738128;santander;14873.800146874702
2021;12;5;2021-12-05;738129;santander;14874.81690508925
2021;12;6;2021-12-06;738130;santander;14875.833663303798
2021;12;7;2021-12-07;738131;santander;14876.850421518348
2021;12;8;2021-12-08;738132;santander;14877.867179732895
2021;12;9;2021-12-09;738133;santander;14878.883937947445
2021;12;10;2021-12-10;738134;santander;14879.900696161993
2021;12;11;2021-12-11;738135;santander;14880.91745437654
2021;12;12;2021-12-12;738136;santander;14881.93421259109
2021;12;13;2021-12-13;738137;santander;14882.950970805638
2021;12;14;2021-12-14;738138;santander;14883.967729020187
2021;12;15;2021-12-15;738139;santander;14884.984487234735
2021;12;16;2021-12-16;738140;santander;14886.001245449283
2021;12;17;2021-12-17;738141;santander;14887.018003663832
2021;12;18;2021-12-18;738142;santander;14888.03476187838
2021;12;19;2021-12-19;738143;santander;14889.051520092928
2021;12;20;2021-12-20;738144;santander;14890.068278307477
2021;12;21;2021-12-21;738145;santander;14891.085036522025
2021;12;22;2021-12-22;738146;santander;14892.101794736573
2021;12;23;2021-12-23;738147;santander;14893.118552951122
2021;12;24;2021-12-24;738148;santander;14894.13531116567
2021;12;25;2021-12-25;738149;santander;14895.15206938022
2021;12;26;2021-12-26;738150;santander;14896.168827594767
2021;12;27;2021-12-27;738151;santander;14897.185585809315
2021;12;28;2021-12-28;738152;santander;14898.202344023864
2021;12;29;2021-12-29;738153;santander;14899.219102238412
2021;12;30;2021-12-30;738154;santander;14900.235860452962
2021;12;31;2021-12-31;738155;santander;14901.25261866751
2022;1;1;2022-01-01;738156;santander;14902.269376882057
2022;1;2;2022-01-02;738157;santander;14903.286135096607
2022;1;3;2022-01-03;738158;santander;14904.302893311155
2022;1;4;2022-01-04;738159;santander;14905.319651525704
2022;1;5;2022-01-05;738160;santander;14906.336409740252
2022;1;6;2022-01-06;738161;santander;14907.3531679548
2022;1;7;2022-01-07;738162;santander;14908.369926169347
2022;1;8;2022-01-08;738163;santander;14909.386684383897
2022;1;9;2022-01-09;738164;santander;14910.403442598445
2022;1;10;2022-01-10;738165;santander;14911.420200812994
2022;1;11;2022-01-11;738166;santander;14912.436959027542
2022;1;12;2022-01-12;738167;santander;14913.45371724209
2022;1;13;2022-01-13;738168;santander;14914.47047545664
2022;1;14;2022-01-14;738169;santander;14915.487233671187
2022;1;15;2022-01-15;738170;santander;14916.503991885736
2022;1;16;2022-01-16;738171;santander;14917.520750100284
2022;1;17;2022-01-17;738172;santander;14918.537508314832
2022;1;18;2022-01-18;738173;santander;14919.55426652938
2022;1;19;2022-01-19;738174;santander;14920.57102474393
2022;1;20;2022-01-20;738175;santander;14921.587782958479
2022;1;21;2022-01-21;738176;santander;14922.604541173027
2022;1;22;2022-01-22;738177;santander;14923.621299387574
2022;1;23;2022-01-23;738178;santander;14924.638057602122
2022;1;24;2022-01-24;738179;santander;14925.654815816672
2022;1;25;2022-01-25;738180;santander;14926.67157403122
2022;1;26;2022-01-26;738181;santander;14927.688332245769
2022;1;27;2022-01-27;738182;santander;14928.705090460317
2022;1;28;2022-01-28;738183;santander;14929.721848674864
2022;1;29;2022-01-29;738184;santander;14930.738606889414
2022;1;30;2022-01-30;738185;santander;14931.755365103962
2022;1;31;2022-01-31;738186;santander;14932.772123318511
2022;2;1;2022-02-01;738187;santander;14933.788881533059
2022;2;2;2022-02-02;738188;santander;14934.805639747607
2022;2;3;2022-02-03;738189;santander;14935.822397962154
2022;2;4;2022-02-04;738190;santander;14936.839156176704
2022;2;5;2022-02-05;738191;santander;14937.855914391253
2022;2;6;2022-02-06;738192;santander;14938.872672605801
2022;2;7;2022-02-07;738193;santander;14939.889430820349
2022;2;8;2022-02-08;738194;santander;14940.906189034897
2022;2;9;2022-02-09;738195;santander;14941.922947249446
2022;2;10;2022-02-10;738196;santander;14942.939705463994
2022;2;11;2022-02-11;738197;santander;14943.956463678544
2022;2;12;2022-02-12;738198;santander;14944.973221893091
2022;2;13;2022-02-13;738199;santander;14945.989980107639
2022;2;14;2022-02-14;738200;santander;14947.006738322189
2022;2;15;2022-02-15;738201;santander;14948.023496536736
2022;2;16;2022-02-16;738202;santander;14949.040254751286
2022;2;17;2022-02-17;738203;santander;14950.057012965834
2022;2;18;2022-02-18;738204;santander;14951.073771180381
2022;2;19;2022-02-19;738205;santander;14952.09052939493
2022;2;20;2022-02-20;738206;santander;14953.107287609479
2022;2;21;2022-02-21;738207;santander;14954.124045824028
2022;2;22;2022-02-22;738208;santander;14955.140804038576
2022;2;23;2022-02-23;738209;santander;14956.157562253124
2022;2;24;2022-02-24;738210;santander;14957.174320467671
2022;2;25;2022-02-25;738211;santander;14958.19107868222
2022;2;26;2022-02-26;738212;santander;14959.207836896769
2022;2;27;2022-02-27;738213;santander;14960.224595111318
2022;2;28;2022-02-28;738214;santander;14961.241353325866
2022;3;1;2022-03-01;738215;santander;14962.258111540414
2022;3;2;2022-03-02;738216;santander;14963.274869754963
2022;3;3;2022-03-03;738217;santander;14964.291627969511
2022;3;4;2022-03-04;738218;santander;14965.30838618406
2022;3;5;2022-03-05;738219;santander;14966.325144398608
2022;3;6;2022-03-06;738220;santander;14967.341902613156
2022;3;7;2022-03-07;738221;santander;14968.358660827706
2022;3;8;2022-03-08;738222;santander;14969.375419042253
2022;3;9;2022-03-09;738223;santander;14970.392177256801
2022;3;10;2022-03-10;738224;santander;14971.40893547135
2022;3;11;2022-03-11;738225;santander;14972.425693685898
2022;3;12;2022-03-12;738226;santander;14973.442451900446
2022;3;13;2022-03-13;738227;santander;14974.459210114996
2022;3;14;2022-03-14;738228;santander;14975.475968329545
2022;3;15;2022-03-15;738229;santander;14976.492726544093
2022;3;16;2022-03-16;738230;santander;14977.50948475864
2022;3;17;2022-03-17;738231;santander;14978.52624297319
2022;3;18;2022-03-18;738232;santander;14979.543001187738
2022;3;19;2022-03-19;738233;santander;14980.559759402286
2022;3;20;2022-03-20;738234;santander;14981.576517616835
2022;3;21;2022-03-21;738235;santander;14982.593275831383
2022;3;22;2022-03-22;738236;santander;14983.61003404593
2022;3;23;2022-03-23;738237;santander;14984.626792260478
2022;3;24;2022-03-24;738238;santander;14985.643550475028
2022;3;25;2022-03-25;738239;santander;14986.660308689578
2022;3;26;2022-03-26;738240;santander;14987.677066904125
2022;3;27;2022-03-27;738241;santander;14988.693825118673
2022;3;28;2022-03-28;738242;santander;14989.710583333223
2022;3;29;2022-03-29;738243;santander;14990.72734154777
2022;3;30;2022-03-30;738244;santander;14991.744099762318
2022;3;31;2022-03-31;738245;santander;14992.760857976868
2020;10;1;2020-10-01;737699;cordobasucre;5340.064007854679
2020;10;2;2020-10-02;737700;cordobasucre;5340.214614110923
2020;10;3;2020-10-03;737701;cordobasucre;5340.365220367167
2020;10;4;2020-10-04;737702;cordobasucre;5340.515826623411
2020;10;5;2020-10-05;737703;cordobasucre;5340.666432879655
2020;10;6;2020-10-06;737704;cordobasucre;5340.817039135899
2020;10;7;2020-10-07;737705;cordobasucre;5340.967645392143
2020;10;8;2020-10-08;737706;cordobasucre;5341.118251648387
2020;10;9;2020-10-09;737707;cordobasucre;5341.268857904631
2020;10;10;2020-10-10;737708;cordobasucre;5341.419464160875
2020;10;11;2020-10-11;737709;cordobasucre;5341.570070417118
2020;10;12;2020-10-12;737710;cordobasucre;5341.720676673362
2020;10;13;2020-10-13;737711;cordobasucre;5341.8712829296055
2020;10;14;2020-10-14;737712;cordobasucre;5342.021889185849
2020;10;15;2020-10-15;737713;cordobasucre;5342.172495442093
2020;10;16;2020-10-16;737714;cordobasucre;5342.323101698337
2020;10;17;2020-10-17;737715;cordobasucre;5342.473707954581
2020;10;18;2020-10-18;737716;cordobasucre;5342.624314210825
2020;10;19;2020-10-19;737717;cordobasucre;5342.774920467069
2020;10;20;2020-10-20;737718;cordobasucre;5342.925526723313
2020;10;21;2020-10-21;737719;cordobasucre;5343.076132979557
2020;10;22;2020-10-22;737720;cordobasucre;5343.226739235801
2020;10;23;2020-10-23;737721;cordobasucre;5343.377345492045
2020;10;24;2020-10-24;737722;cordobasucre;5343.527951748289
2020;10;25;2020-10-25;737723;cordobasucre;5343.6785580045325
2020;10;26;2020-10-26;737724;cordobasucre;5343.829164260776
2020;10;27;2020-10-27;737725;cordobasucre;5343.97977051702
2020;10;28;2020-10-28;737726;cordobasucre;5344.130376773264
2020;10;29;2020-10-29;737727;cordobasucre;5344.280983029508
2020;10;30;2020-10-30;737728;cordobasucre;5344.431589285752
2020;10;31;2020-10-31;737729;cordobasucre;5344.582195541996
2020;11;1;2020-11-01;737730;cordobasucre;5344.732801798239
2020;11;2;2020-11-02;737731;cordobasucre;5344.883408054483
2020;11;3;2020-11-03;737732;cordobasucre;5345.034014310727
2020;11;4;2020-11-04;737733;cordobasucre;5345.184620566971
2020;11;5;2020-11-05;737734;cordobasucre;5345.335226823215
2020;11;6;2020-11-06;737735;cordobasucre;5345.485833079459
